Area,Latitude,Longitude,Date,Temperature_C
Mumbai,19.076,72.8777,2024-07-23,26.54
Mumbai,19.076,72.8777,2024-07-24,26.42
Mumbai,19.076,72.8777,2024-07-25,25.95
Mumbai,19.076,72.8777,2024-07-26,26.44
Mumbai,19.076,72.8777,2024-07-27,26.48
Mumbai,19.076,72.8777,2024-07-28,26.18
Mumbai,19.076,72.8777,2024-07-29,26.35
Mumbai,19.076,72.8777,2024-07-30,26.82
Mumbai,19.076,72.8777,2024-07-31,27.03
Mumbai,19.076,72.8777,2024-08-01,26.74
Mumbai,19.076,72.8777,2024-08-02,26.3
Mumbai,19.076,72.8777,2024-08-03,26.01
Mumbai,19.076,72.8777,2024-08-04,25.98
Mumbai,19.076,72.8777,2024-08-05,26.38
Mumbai,19.076,72.8777,2024-08-06,26.34
Mumbai,19.076,72.8777,2024-08-07,26.55
Mumbai,19.076,72.8777,2024-08-08,26.54
Mumbai,19.076,72.8777,2024-08-09,26.75
Mumbai,19.076,72.8777,2024-08-10,26.63
Mumbai,19.076,72.8777,2024-08-11,26.53
Mumbai,19.076,72.8777,2024-08-12,26.79
Mumbai,19.076,72.8777,2024-08-13,26.97
Mumbai,19.076,72.8777,2024-08-14,27.08
Mumbai,19.076,72.8777,2024-08-15,27.09
Mumbai,19.076,72.8777,2024-08-16,27.24
Mumbai,19.076,72.8777,2024-08-17,27.47
Mumbai,19.076,72.8777,2024-08-18,27.39
Mumbai,19.076,72.8777,2024-08-19,26.87
Mumbai,19.076,72.8777,2024-08-20,27.19
Mumbai,19.076,72.8777,2024-08-21,27.66
Mumbai,19.076,72.8777,2024-08-22,27.83
Mumbai,19.076,72.8777,2024-08-23,27.73
Mumbai,19.076,72.8777,2024-08-24,26.4
Mumbai,19.076,72.8777,2024-08-25,26.29
Mumbai,19.076,72.8777,2024-08-26,26.5
Mumbai,19.076,72.8777,2024-08-27,26.63
Mumbai,19.076,72.8777,2024-08-28,26.6
Mumbai,19.076,72.8777,2024-08-29,26.75
Mumbai,19.076,72.8777,2024-08-30,26.84
Mumbai,19.076,72.8777,2024-08-31,26.49
Mumbai,19.076,72.8777,2024-09-01,26.25
Mumbai,19.076,72.8777,2024-09-02,25.49
Mumbai,19.076,72.8777,2024-09-03,25.13
Mumbai,19.076,72.8777,2024-09-04,26.79
Mumbai,19.076,72.8777,2024-09-05,26.82
Mumbai,19.076,72.8777,2024-09-06,26.79
Mumbai,19.076,72.8777,2024-09-07,26.54
Mumbai,19.076,72.8777,2024-09-08,26.49
Mumbai,19.076,72.8777,2024-09-09,26.79
Mumbai,19.076,72.8777,2024-09-10,26.55
Mumbai,19.076,72.8777,2024-09-11,26.4
Mumbai,19.076,72.8777,2024-09-12,26.39
Mumbai,19.076,72.8777,2024-09-13,25.8
Mumbai,19.076,72.8777,2024-09-14,26.21
Mumbai,19.076,72.8777,2024-09-15,26.39
Mumbai,19.076,72.8777,2024-09-16,26.27
Mumbai,19.076,72.8777,2024-09-17,25.76
Mumbai,19.076,72.8777,2024-09-18,26.0
Mumbai,19.076,72.8777,2024-09-19,26.17
Mumbai,19.076,72.8777,2024-09-20,26.69
Mumbai,19.076,72.8777,2024-09-21,26.57
Mumbai,19.076,72.8777,2024-09-22,26.78
Mumbai,19.076,72.8777,2024-09-23,27.19
Mumbai,19.076,72.8777,2024-09-24,26.73
Mumbai,19.076,72.8777,2024-09-25,26.49
Mumbai,19.076,72.8777,2024-09-26,26.37
Mumbai,19.076,72.8777,2024-09-27,26.27
Mumbai,19.076,72.8777,2024-09-28,26.42
Mumbai,19.076,72.8777,2024-09-29,26.23
Mumbai,19.076,72.8777,2024-09-30,27.33
Mumbai,19.076,72.8777,2024-10-01,27.9
Mumbai,19.076,72.8777,2024-10-02,27.7
Mumbai,19.076,72.8777,2024-10-03,27.26
Mumbai,19.076,72.8777,2024-10-04,26.61
Mumbai,19.076,72.8777,2024-10-05,26.81
Mumbai,19.076,72.8777,2024-10-06,27.57
Mumbai,19.076,72.8777,2024-10-07,27.97
Mumbai,19.076,72.8777,2024-10-08,27.62
Mumbai,19.076,72.8777,2024-10-09,26.2
Mumbai,19.076,72.8777,2024-10-10,26.99
Mumbai,19.076,72.8777,2024-10-11,27.61
Mumbai,19.076,72.8777,2024-10-12,28.12
Mumbai,19.076,72.8777,2024-10-13,28.33
Mumbai,19.076,72.8777,2024-10-14,28.37
Mumbai,19.076,72.8777,2024-10-15,27.96
Mumbai,19.076,72.8777,2024-10-16,28.32
Mumbai,19.076,72.8777,2024-10-17,27.86
Mumbai,19.076,72.8777,2024-10-18,27.45
Mumbai,19.076,72.8777,2024-10-19,26.97
Mumbai,19.076,72.8777,2024-10-20,27.86
Mumbai,19.076,72.8777,2024-10-21,26.63
Mumbai,19.076,72.8777,2024-10-22,27.75
Mumbai,19.076,72.8777,2024-10-23,27.64
Mumbai,19.076,72.8777,2024-10-24,27.14
Mumbai,19.076,72.8777,2024-10-25,26.19
Mumbai,19.076,72.8777,2024-10-26,25.64
Mumbai,19.076,72.8777,2024-10-27,25.39
Mumbai,19.076,72.8777,2024-10-28,26.2
Mumbai,19.076,72.8777,2024-10-29,26.55
Mumbai,19.076,72.8777,2024-10-30,26.81
Mumbai,19.076,72.8777,2024-10-31,26.97
Mumbai,19.076,72.8777,2024-11-01,26.46
Mumbai,19.076,72.8777,2024-11-02,26.0
Mumbai,19.076,72.8777,2024-11-03,25.41
Mumbai,19.076,72.8777,2024-11-04,25.66
Mumbai,19.076,72.8777,2024-11-05,25.49
Mumbai,19.076,72.8777,2024-11-06,25.21
Mumbai,19.076,72.8777,2024-11-07,24.71
Mumbai,19.076,72.8777,2024-11-08,25.03
Mumbai,19.076,72.8777,2024-11-09,24.93
Mumbai,19.076,72.8777,2024-11-10,24.86
Mumbai,19.076,72.8777,2024-11-11,24.12
Mumbai,19.076,72.8777,2024-11-12,23.46
Mumbai,19.076,72.8777,2024-11-13,23.67
Mumbai,19.076,72.8777,2024-11-14,24.65
Mumbai,19.076,72.8777,2024-11-15,25.4
Mumbai,19.076,72.8777,2024-11-16,26.6
Mumbai,19.076,72.8777,2024-11-17,25.51
Mumbai,19.076,72.8777,2024-11-18,23.24
Mumbai,19.076,72.8777,2024-11-19,22.21
Mumbai,19.076,72.8777,2024-11-20,22.0
Mumbai,19.076,72.8777,2024-11-21,22.25
Mumbai,19.076,72.8777,2024-11-22,22.62
Mumbai,19.076,72.8777,2024-11-23,22.92
Mumbai,19.076,72.8777,2024-11-24,22.82
Mumbai,19.076,72.8777,2024-11-25,22.2
Mumbai,19.076,72.8777,2024-11-26,21.17
Mumbai,19.076,72.8777,2024-11-27,20.93
Mumbai,19.076,72.8777,2024-11-28,20.65
Mumbai,19.076,72.8777,2024-11-29,20.11
Mumbai,19.076,72.8777,2024-11-30,21.33
Mumbai,19.076,72.8777,2024-12-01,23.6
Mumbai,19.076,72.8777,2024-12-02,25.36
Mumbai,19.076,72.8777,2024-12-03,26.48
Mumbai,19.076,72.8777,2024-12-04,26.73
Mumbai,19.076,72.8777,2024-12-05,26.72
Mumbai,19.076,72.8777,2024-12-06,26.42
Mumbai,19.076,72.8777,2024-12-07,24.28
Mumbai,19.076,72.8777,2024-12-08,21.71
Mumbai,19.076,72.8777,2024-12-09,19.77
Mumbai,19.076,72.8777,2024-12-10,20.98
Mumbai,19.076,72.8777,2024-12-11,22.4
Mumbai,19.076,72.8777,2024-12-12,22.05
Mumbai,19.076,72.8777,2024-12-13,21.3
Mumbai,19.076,72.8777,2024-12-14,20.8
Mumbai,19.076,72.8777,2024-12-15,21.25
Mumbai,19.076,72.8777,2024-12-16,21.04
Mumbai,19.076,72.8777,2024-12-17,21.06
Mumbai,19.076,72.8777,2024-12-18,21.49
Mumbai,19.076,72.8777,2024-12-19,21.43
Mumbai,19.076,72.8777,2024-12-20,21.72
Mumbai,19.076,72.8777,2024-12-21,21.95
Mumbai,19.076,72.8777,2024-12-22,22.25
Mumbai,19.076,72.8777,2024-12-23,22.07
Mumbai,19.076,72.8777,2024-12-24,21.69
Mumbai,19.076,72.8777,2024-12-25,21.98
Mumbai,19.076,72.8777,2024-12-26,22.68
Mumbai,19.076,72.8777,2024-12-27,23.32
Mumbai,19.076,72.8777,2024-12-28,23.93
Mumbai,19.076,72.8777,2024-12-29,24.68
Mumbai,19.076,72.8777,2024-12-30,24.62
Mumbai,19.076,72.8777,2024-12-31,24.68
Mumbai,19.076,72.8777,2025-01-01,24.25
Mumbai,19.076,72.8777,2025-01-02,24.18
Mumbai,19.076,72.8777,2025-01-03,22.78
Mumbai,19.076,72.8777,2025-01-04,22.4
Mumbai,19.076,72.8777,2025-01-05,22.43
Mumbai,19.076,72.8777,2025-01-06,21.63
Mumbai,19.076,72.8777,2025-01-07,22.27
Mumbai,19.076,72.8777,2025-01-08,22.38
Mumbai,19.076,72.8777,2025-01-09,22.55
Mumbai,19.076,72.8777,2025-01-10,22.74
Mumbai,19.076,72.8777,2025-01-11,22.49
Mumbai,19.076,72.8777,2025-01-12,22.18
Mumbai,19.076,72.8777,2025-01-13,23.7
Mumbai,19.076,72.8777,2025-01-14,24.32
Mumbai,19.076,72.8777,2025-01-15,24.73
Mumbai,19.076,72.8777,2025-01-16,24.19
Mumbai,19.076,72.8777,2025-01-17,24.94
Mumbai,19.076,72.8777,2025-01-18,24.64
Mumbai,19.076,72.8777,2025-01-19,24.09
Mumbai,19.076,72.8777,2025-01-20,24.24
Mumbai,19.076,72.8777,2025-01-21,23.72
Mumbai,19.076,72.8777,2025-01-22,23.63
Mumbai,19.076,72.8777,2025-01-23,23.4
Mumbai,19.076,72.8777,2025-01-24,24.75
Mumbai,19.076,72.8777,2025-01-25,26.19
Mumbai,19.076,72.8777,2025-01-26,26.44
Mumbai,19.076,72.8777,2025-01-27,26.02
Mumbai,19.076,72.8777,2025-01-28,25.55
Mumbai,19.076,72.8777,2025-01-29,25.52
Mumbai,19.076,72.8777,2025-01-30,24.91
Mumbai,19.076,72.8777,2025-01-31,23.58
Mumbai,19.076,72.8777,2025-02-01,23.02
Mumbai,19.076,72.8777,2025-02-02,24.32
Mumbai,19.076,72.8777,2025-02-03,24.27
Mumbai,19.076,72.8777,2025-02-04,23.48
Mumbai,19.076,72.8777,2025-02-05,23.93
Mumbai,19.076,72.8777,2025-02-06,25.5
Mumbai,19.076,72.8777,2025-02-07,26.73
Mumbai,19.076,72.8777,2025-02-08,27.08
Mumbai,19.076,72.8777,2025-02-09,27.21
Mumbai,19.076,72.8777,2025-02-10,26.69
Mumbai,19.076,72.8777,2025-02-11,25.99
Mumbai,19.076,72.8777,2025-02-12,25.88
Mumbai,19.076,72.8777,2025-02-13,26.87
Mumbai,19.076,72.8777,2025-02-14,27.32
Mumbai,19.076,72.8777,2025-02-15,27.51
Mumbai,19.076,72.8777,2025-02-16,27.19
Mumbai,19.076,72.8777,2025-02-17,27.19
Mumbai,19.076,72.8777,2025-02-18,27.59
Mumbai,19.076,72.8777,2025-02-19,27.36
Mumbai,19.076,72.8777,2025-02-20,28.16
Mumbai,19.076,72.8777,2025-02-21,28.94
Mumbai,19.076,72.8777,2025-02-22,29.28
Mumbai,19.076,72.8777,2025-02-23,29.1
Mumbai,19.076,72.8777,2025-02-24,29.17
Mumbai,19.076,72.8777,2025-02-25,29.47
Mumbai,19.076,72.8777,2025-02-26,29.86
Mumbai,19.076,72.8777,2025-02-27,29.84
Mumbai,19.076,72.8777,2025-02-28,29.71
Mumbai,19.076,72.8777,2025-03-01,29.61
Mumbai,19.076,72.8777,2025-03-02,29.43
Mumbai,19.076,72.8777,2025-03-03,29.92
Mumbai,19.076,72.8777,2025-03-04,29.9
Mumbai,19.076,72.8777,2025-03-05,29.34
Mumbai,19.076,72.8777,2025-03-06,28.67
Mumbai,19.076,72.8777,2025-03-07,29.04
Mumbai,19.076,72.8777,2025-03-08,29.14
Mumbai,19.076,72.8777,2025-03-09,30.18
Mumbai,19.076,72.8777,2025-03-10,31.55
Mumbai,19.076,72.8777,2025-03-11,31.97
Mumbai,19.076,72.8777,2025-03-12,31.63
Mumbai,19.076,72.8777,2025-03-13,31.33
Mumbai,19.076,72.8777,2025-03-14,30.55
Mumbai,19.076,72.8777,2025-03-15,30.33
Mumbai,19.076,72.8777,2025-03-16,30.04
Mumbai,19.076,72.8777,2025-03-17,29.52
Mumbai,19.076,72.8777,2025-03-18,29.41
Mumbai,19.076,72.8777,2025-03-19,28.73
Mumbai,19.076,72.8777,2025-03-20,29.23
Mumbai,19.076,72.8777,2025-03-21,27.68
Mumbai,19.076,72.8777,2025-03-22,28.84
Mumbai,19.076,72.8777,2025-03-23,30.07
Mumbai,19.076,72.8777,2025-03-24,30.72
Mumbai,19.076,72.8777,2025-03-25,30.67
Mumbai,19.076,72.8777,2025-03-26,29.33
Mumbai,19.076,72.8777,2025-03-27,28.63
Mumbai,19.076,72.8777,2025-03-28,29.84
Mumbai,19.076,72.8777,2025-03-29,31.78
Mumbai,19.076,72.8777,2025-03-30,32.06
Mumbai,19.076,72.8777,2025-03-31,32.49
Mumbai,19.076,72.8777,2025-04-01,32.48
Mumbai,19.076,72.8777,2025-04-02,33.0
Mumbai,19.076,72.8777,2025-04-03,30.55
Mumbai,19.076,72.8777,2025-04-04,30.67
Mumbai,19.076,72.8777,2025-04-05,31.68
Mumbai,19.076,72.8777,2025-04-06,32.01
Mumbai,19.076,72.8777,2025-04-07,32.6
Mumbai,19.076,72.8777,2025-04-08,33.21
Mumbai,19.076,72.8777,2025-04-09,32.71
Mumbai,19.076,72.8777,2025-04-10,31.19
Mumbai,19.076,72.8777,2025-04-11,30.25
Mumbai,19.076,72.8777,2025-04-12,29.91
Mumbai,19.076,72.8777,2025-04-13,31.21
Mumbai,19.076,72.8777,2025-04-14,31.71
Mumbai,19.076,72.8777,2025-04-15,31.08
Mumbai,19.076,72.8777,2025-04-16,30.8
Mumbai,19.076,72.8777,2025-04-17,30.89
Mumbai,19.076,72.8777,2025-04-18,31.07
Mumbai,19.076,72.8777,2025-04-19,31.3
Mumbai,19.076,72.8777,2025-04-20,31.14
Mumbai,19.076,72.8777,2025-04-21,31.38
Mumbai,19.076,72.8777,2025-04-22,32.04
Mumbai,19.076,72.8777,2025-04-23,32.48
Mumbai,19.076,72.8777,2025-04-24,32.0
Mumbai,19.076,72.8777,2025-04-25,31.43
Mumbai,19.076,72.8777,2025-04-26,31.63
Mumbai,19.076,72.8777,2025-04-27,32.0
Mumbai,19.076,72.8777,2025-04-28,32.22
Mumbai,19.076,72.8777,2025-04-29,31.48
Mumbai,19.076,72.8777,2025-04-30,31.56
Mumbai,19.076,72.8777,2025-05-01,32.02
Mumbai,19.076,72.8777,2025-05-02,32.26
Mumbai,19.076,72.8777,2025-05-03,31.55
Mumbai,19.076,72.8777,2025-05-04,29.54
Mumbai,19.076,72.8777,2025-05-05,30.58
Mumbai,19.076,72.8777,2025-05-06,29.53
Mumbai,19.076,72.8777,2025-05-07,28.52
Mumbai,19.076,72.8777,2025-05-08,27.9
Mumbai,19.076,72.8777,2025-05-09,28.68
Mumbai,19.076,72.8777,2025-05-10,29.46
Mumbai,19.076,72.8777,2025-05-11,30.0
Mumbai,19.076,72.8777,2025-05-12,30.54
Mumbai,19.076,72.8777,2025-05-13,30.67
Mumbai,19.076,72.8777,2025-05-14,30.94
Mumbai,19.076,72.8777,2025-05-15,30.49
Mumbai,19.076,72.8777,2025-05-16,30.02
Mumbai,19.076,72.8777,2025-05-17,29.98
Mumbai,19.076,72.8777,2025-05-18,30.03
Mumbai,19.076,72.8777,2025-05-19,28.93
Mumbai,19.076,72.8777,2025-05-20,29.61
Mumbai,19.076,72.8777,2025-05-21,29.1
Mumbai,19.076,72.8777,2025-05-22,28.57
Mumbai,19.076,72.8777,2025-05-23,29.62
Mumbai,19.076,72.8777,2025-05-24,28.48
Mumbai,19.076,72.8777,2025-05-25,27.79
Mumbai,19.076,72.8777,2025-05-26,28.04
Mumbai,19.076,72.8777,2025-05-27,27.43
Mumbai,19.076,72.8777,2025-05-28,28.25
Mumbai,19.076,72.8777,2025-05-29,28.33
Mumbai,19.076,72.8777,2025-05-30,28.86
Mumbai,19.076,72.8777,2025-05-31,28.78
Mumbai,19.076,72.8777,2025-06-01,28.89
Mumbai,19.076,72.8777,2025-06-02,28.41
Mumbai,19.076,72.8777,2025-06-03,28.28
Mumbai,19.076,72.8777,2025-06-04,27.98
Mumbai,19.076,72.8777,2025-06-05,28.16
Mumbai,19.076,72.8777,2025-06-06,28.17
Mumbai,19.076,72.8777,2025-06-07,27.69
Mumbai,19.076,72.8777,2025-06-08,28.34
Mumbai,19.076,72.8777,2025-06-09,28.45
Mumbai,19.076,72.8777,2025-06-10,28.51
Mumbai,19.076,72.8777,2025-06-11,28.52
Mumbai,19.076,72.8777,2025-06-12,28.35
Mumbai,19.076,72.8777,2025-06-13,27.81
Mumbai,19.076,72.8777,2025-06-14,28.28
Mumbai,19.076,72.8777,2025-06-15,27.63
Mumbai,19.076,72.8777,2025-06-16,27.37
Mumbai,19.076,72.8777,2025-06-17,28.04
Mumbai,19.076,72.8777,2025-06-18,27.91
Mumbai,19.076,72.8777,2025-06-19,27.38
Mumbai,19.076,72.8777,2025-06-20,27.75
Mumbai,19.076,72.8777,2025-06-21,27.61
Mumbai,19.076,72.8777,2025-06-22,27.48
Mumbai,19.076,72.8777,2025-06-23,27.38
Mumbai,19.076,72.8777,2025-06-24,27.29
Mumbai,19.076,72.8777,2025-06-25,27.45
Mumbai,19.076,72.8777,2025-06-26,27.23
Mumbai,19.076,72.8777,2025-06-27,27.11
Mumbai,19.076,72.8777,2025-06-28,27.06
Mumbai,19.076,72.8777,2025-06-29,26.75
Mumbai,19.076,72.8777,2025-06-30,27.05
Mumbai,19.076,72.8777,2025-07-01,26.73
Mumbai,19.076,72.8777,2025-07-02,26.55
Mumbai,19.076,72.8777,2025-07-03,26.79
Mumbai,19.076,72.8777,2025-07-04,26.84
Mumbai,19.076,72.8777,2025-07-05,26.61
Mumbai,19.076,72.8777,2025-07-06,26.55
Mumbai,19.076,72.8777,2025-07-07,26.54
Mumbai,19.076,72.8777,2025-07-08,26.49
Mumbai,19.076,72.8777,2025-07-09,26.44
Mumbai,19.076,72.8777,2025-07-10,26.73
Mumbai,19.076,72.8777,2025-07-11,26.77
Mumbai,19.076,72.8777,2025-07-12,26.73
Mumbai,19.076,72.8777,2025-07-13,26.8
Mumbai,19.076,72.8777,2025-07-14,26.91
Mumbai,19.076,72.8777,2025-07-15,26.94
Mumbai,19.076,72.8777,2025-07-16,26.83
Mumbai,19.076,72.8777,2025-07-17,26.68
Mumbai,19.076,72.8777,2025-07-18,26.79
Mumbai,19.076,72.8777,2025-07-19,26.78
Mumbai,19.076,72.8777,2025-07-20,27.09
Mumbai,19.076,72.8777,2025-07-21,26.9
Mumbai,19.076,72.8777,2025-07-22,26.74
Mumbai,19.076,72.8777,2025-07-23,26.48
Mumbai,19.076,72.8777,2025-07-24,26.71
Mumbai,19.076,72.8777,2025-07-25,26.5
Mumbai,19.076,72.8777,2025-07-26,26.1
Mumbai,19.076,72.8777,2025-07-27,26.1
Mumbai,19.076,72.8777,2025-07-28,26.02
Mumbai,19.076,72.8777,2025-07-29,25.77
Mumbai,19.076,72.8777,2025-07-30,25.87
Mumbai,19.076,72.8777,2025-07-31,26.15
Mumbai,19.076,72.8777,2025-08-01,26.1
Mumbai,19.076,72.8777,2025-08-02,25.9
Mumbai,19.076,72.8777,2025-08-03,26.26
Mumbai,19.076,72.8777,2025-08-04,26.3
Mumbai,19.076,72.8777,2025-08-05,26.35
Mumbai,19.076,72.8777,2025-08-06,26.58
Mumbai,19.076,72.8777,2025-08-07,26.54
Mumbai,19.076,72.8777,2025-08-08,26.47
Mumbai,19.076,72.8777,2025-08-09,26.35
Mumbai,19.076,72.8777,2025-08-10,26.23
Mumbai,19.076,72.8777,2025-08-11,26.28
Mumbai,19.076,72.8777,2025-08-12,26.26
Mumbai,19.076,72.8777,2025-08-13,26.16
Mumbai,19.076,72.8777,2025-08-14,26.1
Mumbai,19.076,72.8777,2025-08-15,25.72
Mumbai,19.076,72.8777,2025-08-16,25.75
Mumbai,19.076,72.8777,2025-08-17,26.08
Mumbai,19.076,72.8777,2025-08-18,25.64
Mumbai,19.076,72.8777,2025-08-19,25.59
Mumbai,19.076,72.8777,2025-08-20,25.55
Mumbai,19.076,72.8777,2025-08-21,25.99
Mumbai,19.076,72.8777,2025-08-22,25.99
Mumbai,19.076,72.8777,2025-08-23,25.82
Mumbai,19.076,72.8777,2025-08-24,25.88
Mumbai,19.076,72.8777,2025-08-25,25.55
Mumbai,19.076,72.8777,2025-08-26,25.64
Mumbai,19.076,72.8777,2025-08-27,25.81
Mumbai,19.076,72.8777,2025-08-28,25.98
Mumbai,19.076,72.8777,2025-08-29,26.18
Mumbai,19.076,72.8777,2025-08-30,26.36
Mumbai,19.076,72.8777,2025-08-31,26.32
Mumbai,19.076,72.8777,2025-09-01,25.99
Mumbai,19.076,72.8777,2025-09-02,25.98
Mumbai,19.076,72.8777,2025-09-03,25.93
Mumbai,19.076,72.8777,2025-09-04,25.41
Mumbai,19.076,72.8777,2025-09-05,26.01
Mumbai,19.076,72.8777,2025-09-06,25.41
Mumbai,19.076,72.8777,2025-09-07,25.82
Mumbai,19.076,72.8777,2025-09-08,25.53
Mumbai,19.076,72.8777,2025-09-09,25.47
Mumbai,19.076,72.8777,2025-09-10,25.86
Mumbai,19.076,72.8777,2025-09-11,25.94
Mumbai,19.076,72.8777,2025-09-12,26.0
Mumbai,19.076,72.8777,2025-09-13,25.73
Mumbai,19.076,72.8777,2025-09-14,26.25
Mumbai,19.076,72.8777,2025-09-15,25.76
Mumbai,19.076,72.8777,2025-09-16,25.87
Mumbai,19.076,72.8777,2025-09-17,26.42
Mumbai,19.076,72.8777,2025-09-18,26.38
Mumbai,19.076,72.8777,2025-09-19,25.79
Mumbai,19.076,72.8777,2025-09-20,25.63
Mumbai,19.076,72.8777,2025-09-21,26.25
Mumbai,19.076,72.8777,2025-09-22,25.68
Mumbai,19.076,72.8777,2025-09-23,25.42
Mumbai,19.076,72.8777,2025-09-24,25.82
Mumbai,19.076,72.8777,2025-09-25,25.92
Mumbai,19.076,72.8777,2025-09-26,26.08
Mumbai,19.076,72.8777,2025-09-27,26.1
Mumbai,19.076,72.8777,2025-09-28,25.37
Mumbai,19.076,72.8777,2025-09-29,24.78
Mumbai,19.076,72.8777,2025-09-30,25.33
Mumbai,19.076,72.8777,2025-10-01,25.72
Mumbai,19.076,72.8777,2025-10-02,25.92
Mumbai,19.076,72.8777,2025-10-03,26.17
Mumbai,19.076,72.8777,2025-10-04,25.92
Mumbai,19.076,72.8777,2025-10-05,25.83
Mumbai,19.076,72.8777,2025-10-06,25.44
Mumbai,19.076,72.8777,2025-10-07,25.81
Mumbai,19.076,72.8777,2025-10-08,25.96
Mumbai,19.076,72.8777,2025-10-09,25.77
Mumbai,19.076,72.8777,2025-10-10,25.57
Mumbai,19.076,72.8777,2025-10-11,25.47
Mumbai,19.076,72.8777,2025-10-12,25.36
Mumbai,19.076,72.8777,2025-10-13,24.91
Mumbai,19.076,72.8777,2025-10-14,24.59
Mumbai,19.076,72.8777,2025-10-15,25.68
Mumbai,19.076,72.8777,2025-10-16,27.56
Mumbai,19.076,72.8777,2025-10-17,27.43
Mumbai,19.076,72.8777,2025-10-18,27.0
Mumbai,19.076,72.8777,2025-10-19,27.04
Mumbai,19.076,72.8777,2025-10-20,25.95
Mumbai,19.076,72.8777,2025-10-21,26.49
Mumbai,19.076,72.8777,2025-10-22,27.43
Mumbai,19.076,72.8777,2025-10-23,27.39
Mumbai,19.076,72.8777,2025-10-24,27.37
Mumbai,19.076,72.8777,2025-10-25,26.22
Mumbai,19.076,72.8777,2025-10-26,26.36
Mumbai,19.076,72.8777,2025-10-27,26.17
Mumbai,19.076,72.8777,2025-10-28,26.73
Mumbai,19.076,72.8777,2025-10-29,26.18
Mumbai,19.076,72.8777,2025-10-30,26.13
Mumbai,19.076,72.8777,2025-10-31,25.75
Mumbai,19.076,72.8777,2025-11-01,25.87
Mumbai,19.076,72.8777,2025-11-02,25.89
Mumbai,19.076,72.8777,2025-11-03,25.78
Mumbai,19.076,72.8777,2025-11-04,25.66
Mumbai,19.076,72.8777,2025-11-05,24.74
Mumbai,19.076,72.8777,2025-11-06,24.01
Mumbai,19.076,72.8777,2025-11-07,24.35
Mumbai,19.076,72.8777,2025-11-08,22.91
Mumbai,19.076,72.8777,2025-11-09,22.17
Mumbai,19.076,72.8777,2025-11-10,22.58
Mumbai,19.076,72.8777,2025-11-11,22.51
Mumbai,19.076,72.8777,2025-11-12,22.04
Mumbai,19.076,72.8777,2025-11-13,21.84
Mumbai,19.076,72.8777,2025-11-14,21.52
Mumbai,19.076,72.8777,2025-11-15,20.89
Mumbai,19.076,72.8777,2025-11-16,20.7
Mumbai,19.076,72.8777,2025-11-17,20.38
Mumbai,19.076,72.8777,2025-11-18,19.76
Mumbai,19.076,72.8777,2025-11-19,20.67
Mumbai,19.076,72.8777,2025-11-20,20.9
Mumbai,19.076,72.8777,2025-11-21,21.91
Mumbai,19.076,72.8777,2025-11-22,23.81
Mumbai,19.076,72.8777,2025-11-23,24.85
Mumbai,19.076,72.8777,2025-11-24,24.81
Mumbai,19.076,72.8777,2025-11-25,24.59
Mumbai,19.076,72.8777,2025-11-26,24.09
Mumbai,19.076,72.8777,2025-11-27,24.03
Mumbai,19.076,72.8777,2025-11-28,23.7
Mumbai,19.076,72.8777,2025-11-29,22.38
Mumbai,19.076,72.8777,2025-11-30,21.3
Mumbai,19.076,72.8777,2025-12-01,22.06
Mumbai,19.076,72.8777,2025-12-02,22.13
Mumbai,19.076,72.8777,2025-12-03,22.12
Mumbai,19.076,72.8777,2025-12-04,23.43
Mumbai,19.076,72.8777,2025-12-05,23.86
Mumbai,19.076,72.8777,2025-12-06,23.33
Mumbai,19.076,72.8777,2025-12-07,22.88
Mumbai,19.076,72.8777,2025-12-08,22.34
Mumbai,19.076,72.8777,2025-12-09,21.37
Mumbai,19.076,72.8777,2025-12-10,21.26
Mumbai,19.076,72.8777,2025-12-11,21.18
Mumbai,19.076,72.8777,2025-12-12,21.16
Mumbai,19.076,72.8777,2025-12-13,22.1
Mumbai,19.076,72.8777,2025-12-14,21.78
Mumbai,19.076,72.8777,2025-12-15,21.6
Mumbai,19.076,72.8777,2025-12-16,21.67
Mumbai,19.076,72.8777,2025-12-17,22.64
Mumbai,19.076,72.8777,2025-12-18,23.02
Mumbai,19.076,72.8777,2025-12-19,22.09
Mumbai,19.076,72.8777,2025-12-20,22.13
Mumbai,19.076,72.8777,2025-12-21,21.75
Mumbai,19.076,72.8777,2025-12-22,21.67
Mumbai,19.076,72.8777,2025-12-23,21.94
Mumbai,19.076,72.8777,2025-12-24,22.07
Mumbai,19.076,72.8777,2025-12-25,22.05
Mumbai,19.076,72.8777,2025-12-26,22.24
Mumbai,19.076,72.8777,2025-12-27,22.22
Mumbai,19.076,72.8777,2025-12-28,22.19
Mumbai,19.076,72.8777,2025-12-29,21.81
Mumbai,19.076,72.8777,2025-12-30,21.59
Mumbai,19.076,72.8777,2025-12-31,-999.0
New York,40.7128,-74.006,2024-01-01,4.98
New York,40.7128,-74.006,2024-01-02,2.2
New York,40.7128,-74.006,2024-01-03,3.46
New York,40.7128,-74.006,2024-01-04,3.29
New York,40.7128,-74.006,2024-01-05,0.51
New York,40.7128,-74.006,2024-01-06,3.13
New York,40.7128,-74.006,2024-01-07,3.27
New York,40.7128,-74.006,2024-01-08,3.22
New York,40.7128,-74.006,2024-01-09,7.38
New York,40.7128,-74.006,2024-01-10,8.33
New York,40.7128,-74.006,2024-01-11,5.13
